fpr,tpr,threshold
0.026353144479417393,0.460431654676259,0.8101261854171753
0.026476578411405296,0.460431654676259,0.8096185326576233
0.026476578411405296,0.46091127098321344,0.8095538020133972
0.0267234462753811,0.46091127098321344,0.8080252408981323
0.0267234462753811,0.46235011990407676,0.8076302409172058
0.026785163241375053,0.46235011990407676,0.807607889175415
0.026785163241375053,0.4633093525179856,0.8071093559265137
0.026846880207369007,0.4633093525179856,0.8068652153015137
0.026846880207369007,0.46378896882494003,0.8067136406898499
0.02697031413935691,0.46378896882494003,0.8062981963157654
0.02697031413935691,0.4642685851318945,0.8060814142227173
0.027093748071344813,0.4642685851318945,0.8056389689445496
0.027093748071344813,0.46522781774580335,0.8054355382919312
0.027402332901314573,0.46522781774580335,0.804897129535675
0.027402332901314573,0.4666666666666667,0.8043460845947266
0.027464049867308524,0.4666666666666667,0.8041166067123413
0.027464049867308524,0.4676258992805755,0.8039356470108032
0.027525766833302476,0.4676258992805755,0.8037991523742676
0.027525766833302476,0.46810551558753,0.8036924004554749
0.027587483799296427,0.46810551558753,0.8034084439277649
0.027587483799296427,0.4685851318944844,0.8025885820388794
0.02764920076529038,0.4685851318944844,0.8023279309272766
0.02764920076529038,0.46906474820143884,0.8021235466003418
0.02777263469727828,0.46906474820143884,0.8019814491271973
0.02777263469727828,0.46954436450839326,0.8018443584442139
0.027834351663272233,0.46954436450839326,0.8017034530639648
0.027834351663272233,0.47050359712230216,0.801241934299469
0.028142936493241993,0.47050359712230216,0.8007714748382568
0.028142936493241993,0.4709832134292566,0.8007550835609436
0.028204653459235944,0.4709832134292566,0.800609827041626
0.028204653459235944,0.4719424460431655,0.7997797131538391
0.028266370425229895,0.4719424460431655,0.7997370958328247
0.028266370425229895,0.4724220623501199,0.7995419502258301
0.028389804357217798,0.4724220623501199,0.7992271184921265
